ITINERARY_ID,PORT_ID,DAY,TIME_IN_PORT,TIME_OUT_PORT,TENDER
301145,2112,,08:00,17:00,N
301145,2639,,08:00,23:00,N
301145,1610,,08:00,23:00,N
301145,1673,,06:00,,N
308175,534,,,20:00,N
308175,,,,,N
308175,1913,,08:00,23:59,N
308175,1913,,00:01,14:00,N
308175,4668,,08:00,23:00,N
308175,,,,,N
308175,CL0405,,07:00,18:00,Y
308175,534,,08:00,,N
308221,1673,,,23:59,N
308221,2393,,08:00,16:00,N
308221,158,,08:00,20:00,N
308221,,,,,N
308221,2112,,08:00,17:00,N
308221,2639,,08:00,23:00,N
308221,1610,,08:00,23:00,N
308221,1673,,06:00,,N
389235,534,,,20:00,N
389235,,,,,N
389235,1913,,08:00,23:59,N
389235,1913,,00:01,14:00,N
389235,4668,,08:00,23:00,N
389235,,,,,N
389235,CL0405,,07:00,18:00,Y
389235,534,,08:00,,N
389237,534,,,20:00,N
389237,,,,,N
389237,1913,,08:00,23:59,N
389237,1913,,00:01,14:00,N
389237,4668,,08:00,23:00,N
389237,,,,,N
389237,CL0405,,07:00,18:00,Y
389237,534,,08:00,,N
389239,534,,,20:00,N
389239,,,,,N
389239,1913,,08:00,23:59,N
389239,1913,,00:01,14:00,N
389239,4668,,08:00,23:00,N
389239,,,,,N
389239,CL0405,,07:00,18:00,Y
389239,534,,08:00,,N
389241,534,,,20:00,N
389241,,,,,N
389241,1913,,08:00,23:59,N
389241,1913,,00:01,14:00,N
389241,4668,,08:00,23:00,N
389241,,,,,N
389241,CL0405,,07:00,18:00,Y
389241,534,,08:00,,N
389243,534,,,20:00,N
389243,,,,,N
389243,L15649,,08:00,18:00,N
389243,L21521,,07:00,17:00,N
389243,L21485,,09:00,19:00,N
389243,L21487,,08:00,18:00,N
389243,,,,,N
389243,534,,08:00,,N
389259,,,,,N
389259,373,,08:00,18:00,N
389259,282,,08:00,19:00,N
389259,2050,,08:00,17:00,N
389259,1723,,09:00,18:00,N
389259,2690,,09:00,19:00,N
389259,1628,,06:00,,N
389259,1628,,,22:00,N
389261,1673,,,23:59,N
389261,2393,,08:00,16:00,N
389261,158,,08:00,20:00,N
389261,,,,,N
389261,2112,,08:00,17:00,N
389261,2639,,08:00,23:00,N
389261,1610,,08:00,23:00,N
389261,1673,,06:00,,N
375747,534,,,20:00,N
375747,,,,,N
375747,L15649,,08:00,18:00,N
375747,L21485,,07:00,17:00,N
375747,L21521,,09:00,19:00,N
375747,L21487,,08:00,18:00,N
375747,,,,,N
375747,534,,08:00,,N
388117,1610,,08:00,23:00,N
388117,L24601,,08:00,16:00,N
388117,158,,08:00,20:00,N
388117,,,,,N
388117,2639,,08:00,18:00,N
388117,L24561,,08:00,18:00,N
388117,1673,,06:00,,N
388117,1673,,,23:59,N
388119,1610,,08:00,23:00,N
388119,L24601,,08:00,16:00,N
388119,158,,08:00,20:00,N
388119,,,,,N
388119,2639,,08:00,18:00,N
388119,L24561,,08:00,18:00,N
388119,1673,,06:00,,N
388119,1673,,,23:59,N
388123,1610,,08:00,23:00,N
388123,L24601,,08:00,16:00,N
388123,158,,08:00,20:00,N
388123,,,,,N
388123,2639,,08:00,18:00,N
388123,L24561,,08:00,18:00,N
388123,1673,,06:00,,N
388123,1673,,,23:59,N
388125,1610,,,23:00,N
388125,L24601,,08:00,16:00,N
388125,158,,08:00,20:00,N
388125,,,,,N
388125,2639,,08:00,18:00,N
388125,L24561,,08:00,18:00,N
388125,1673,,06:00,23:59,N
388125,1610,,08:00,,N
388127,1610,,,23:00,N
388127,L24601,,08:00,16:00,N
388127,158,,08:00,20:00,N
388127,,,,,N
388127,2639,,08:00,18:00,N
388127,L24561,,08:00,18:00,N
388127,1673,,06:00,23:59,N
388127,1610,,08:00,,N
388129,1610,,,23:00,N
388129,L24601,,08:00,16:00,N
388129,158,,08:00,20:00,N
388129,,,,,N
388129,2639,,08:00,18:00,N
388129,L24561,,08:00,18:00,N
388129,1673,,06:00,23:59,N
388129,1610,,08:00,,N
388131,1610,,,23:00,N
388131,L24601,,08:00,16:00,N
388131,158,,08:00,20:00,N
388131,,,,,N
388131,2639,,08:00,18:00,N
388131,L24561,,08:00,18:00,N
388131,1673,,06:00,23:59,N
388131,1610,,08:00,,N
388133,534,,,20:00,N
388133,CL0405,,09:00,20:00,Y
388133,,,,,N
388133,1913,,07:00,23:59,N
388133,1913,,00:01,14:00,N
388133,4668,,08:00,20:00,N
388133,,,,,N
388133,534,,08:00,,N
388135,534,,,20:00,N
388135,CL0405,,09:00,20:00,Y
388135,,,,,N
388135,1913,,07:00,23:59,N
388135,1913,,00:01,14:00,N
388135,4668,,08:00,20:00,N
388135,,,,,N
388135,534,,08:00,,N
388137,534,,,20:00,N
388137,CL0405,,09:00,20:00,Y
388137,,,,,N
388137,1913,,07:00,23:59,N
388137,1913,,00:01,14:00,N
388137,4668,,08:00,20:00,N
388137,,,,,N
388137,534,,08:00,,N
388139,534,,,20:00,N
388139,CL0405,,09:00,20:00,Y
388139,,,,,N
388139,1913,,07:00,23:59,N
388139,1913,,00:01,14:00,N
388139,4668,,08:00,20:00,N
388139,,,,,N
388139,534,,08:00,,N
388141,534,,,20:00,N
388141,,,,,N
388141,4404,,07:00,18:00,Y
388141,L46052,,08:00,18:00,N
388141,L15647,,08:00,20:00,N
388141,L38042,,07:00,18:00,Y
388141,,,,,N
388141,534,,08:00,,N
388143,534,,,20:00,N
388143,,,,,N
388143,4404,,07:00,18:00,Y
388143,L46052,,08:00,18:00,N
388143,L15647,,08:00,20:00,N
388143,L38042,,07:00,18:00,Y
388143,,,,,N
388143,534,,08:00,,N
388145,534,,,20:00,N
388145,,,,,N
388145,4404,,07:00,18:00,Y
388145,L46052,,08:00,18:00,N
388145,L15647,,08:00,20:00,N
388145,L38042,,07:00,18:00,Y
388145,,,,,N
388145,534,,08:00,,N
388147,534,,,20:00,N
388147,,,,,N
388147,4404,,07:00,18:00,Y
388147,L46052,,08:00,18:00,N
388147,L15647,,08:00,20:00,N
388147,L38042,,07:00,18:00,Y
388147,,,,,N
388147,534,,08:00,,N
388149,L21485,,07:00,17:00,N
388149,L21521,,09:00,19:00,N
388149,L15649,,08:00,18:00,N
388149,,,,,N
388149,534,,08:00,,N
388149,534,,,20:00,N
388149,,,,,N
388149,L21487,,09:00,18:00,N
388151,534,,,20:00,N
388151,,,,,N
388151,L21487,,09:00,18:00,N
388151,L21485,,07:00,17:00,N
388151,L21521,,09:00,19:00,N
388151,L15649,,08:00,18:00,N
388151,,,,,N
388151,534,,08:00,,N
388153,534,,,20:00,N
388153,,,,,N
388153,L21487,,09:00,18:00,N
388153,L21485,,07:00,17:00,N
388153,L21521,,09:00,19:00,N
388153,L15649,,08:00,18:00,N
388153,,,,,N
388153,534,,08:00,,N
321887,718,,,23:00,N
321887,,,,,N
321887,570,,08:00,16:00,N
321887,3683,,10:00,18:00,N
321887,,,,,N
321887,1002,,09:00,17:00,N
321887,,,,,N
321887,1610,,08:00,18:00,N
321887,,,,,N
321887,,,,,N
321887,,,,,N
321887,,,,,N
321887,,,,,N
321887,719,,08:00,19:00,N
321887,2049,,08:00,15:00,N
321887,L27691,,10:00,18:00,N
321887,1984,,09:00,17:00,N
321887,,,,,N
321887,534,,07:00,,N
321889,534,,,20:00,N
321889,,,,,N
321889,L21487,,09:00,18:00,N
321889,L21485,,07:00,17:00,N
321889,L21521,,09:00,19:00,N
321889,L15649,,08:00,18:00,N
321889,,,,,N
321889,534,,08:00,,N
321891,534,,,20:00,N
321891,CL0405,,09:00,20:00,Y
321891,,,,,N
321891,1913,,07:00,23:59,N
321891,1913,,00:01,14:00,N
321891,4668,,08:00,20:00,N
321891,,,,,N
321891,534,,08:00,,N
321893,534,,,20:00,N
321893,,,,,N
321893,L15647,,07:00,18:00,N
321893,L46052,,08:00,18:00,N
321893,4404,,07:00,18:00,Y
321893,L15650,,08:00,18:00,N
321893,,,,,N
321893,534,,08:00,20:00,N
374735,534,,,20:00,N
374735,,,,,N
374735,1913,,08:00,23:59,N
374735,1913,,00:01,14:00,N
374735,4668,,08:00,23:00,N
374735,,,,,N
374735,CL0405,,07:00,18:00,Y
374735,534,,08:00,,N
388487,,,,,N
388487,282,,08:00,21:00,N
388487,373,,08:00,18:00,N
388487,2050,,08:00,17:00,N
388487,1723,,09:00,18:00,N
388487,2690,,09:00,19:00,N
388487,1628,,06:00,,N
388487,1628,,,22:00,N
388489,,,,,N
388489,282,,08:00,21:00,N
388489,373,,08:00,18:00,N
388489,2050,,08:00,17:00,N
388489,1723,,09:00,18:00,N
388489,2690,,09:00,19:00,N
388489,1628,,06:00,,N
388489,1628,,,22:00,N
388491,,,,,N
388491,282,,08:00,21:00,N
388491,373,,08:00,18:00,N
388491,2050,,08:00,17:00,N
388491,1723,,09:00,18:00,N
388491,2690,,09:00,19:00,N
388491,1628,,06:00,,N
388491,1628,,,22:00,N
388493,1628,,,22:00,N
388493,,,,,N
388493,282,,08:00,21:00,N
388493,373,,08:00,18:00,N
388493,2050,,08:00,17:00,N
388493,1723,,09:00,18:00,N
388493,2690,,09:00,19:00,N
388493,1628,,06:00,,N
388495,1628,,,22:00,N
388495,,,,,N
388495,2836,,08:00,18:00,N
388495,4070,,09:00,18:00,N
388495,531,,08:00,17:00,N
388495,2625,,10:00,19:00,N
388495,1002,,08:00,18:00,N
388495,1628,,06:00,,N
388497,1628,,,22:00,N
388497,,,,,N
388497,2836,,08:00,18:00,N
388497,4070,,09:00,18:00,N
388497,531,,08:00,17:00,N
388497,2625,,10:00,19:00,N
388497,1002,,08:00,18:00,N
388497,1628,,06:00,,N
388499,1628,,,22:00,N
388499,,,,,N
388499,2836,,08:00,18:00,N
388499,4070,,09:00,18:00,N
388499,531,,08:00,17:00,N
388499,2625,,10:00,19:00,N
388499,1002,,08:00,18:00,N
388499,1628,,06:00,,N
388501,1628,,,22:00,N
388501,,,,,N
388501,2836,,08:00,18:00,N
388501,4070,,09:00,18:00,N
388501,531,,08:00,17:00,N
388501,2625,,10:00,19:00,N
388501,1002,,08:00,18:00,N
388501,1628,,06:00,,N
388503,1628,,,22:00,N
388503,,,,,N
388503,2696,,10:00,18:00,N
388503,5741,,07:00,17:00,Y
388503,373,,10:00,18:00,N
388503,2700,,08:00,18:00,N
388503,2693,,08:00,16:00,N
388503,1628,,06:00,,N
388505,1628,,,22:00,N
388505,,,,,N
388505,2696,,10:00,18:00,N
388505,5741,,07:00,17:00,Y
388505,373,,10:00,18:00,N
388505,2700,,08:00,18:00,N
388505,2693,,08:00,16:00,N
388505,1628,,06:00,,N
388507,2700,,08:00,18:00,N
388507,2693,,08:00,16:00,N
388507,1628,,06:00,,N
388507,1628,,,22:00,N
388507,,,,,N
388507,2696,,10:00,18:00,N
388507,5741,,07:00,17:00,Y
388507,373,,10:00,18:00,N
388509,1628,,,22:00,N
388509,,,,,N
388509,2696,,10:00,18:00,N
388509,5741,,07:00,17:00,Y
388509,373,,10:00,18:00,N
388509,2700,,08:00,18:00,N
388509,2693,,08:00,16:00,N
388509,1628,,06:00,,N
388511,1628,,,22:00,N
388511,2625,,09:00,19:00,N
388511,1002,,08:00,18:00,N
388511,,,,,N
388511,158,,08:00,17:00,N
388511,1673,,08:00,,N
388513,1628,,,22:00,N
388513,2625,,09:00,19:00,N
388513,1002,,08:00,18:00,N
388513,,,,,N
388513,158,,08:00,17:00,N
388513,1673,,08:00,,N
388515,1628,,,22:00,N
388515,2625,,09:00,19:00,N
388515,1002,,08:00,18:00,N
388515,,,,,N
388515,158,,08:00,17:00,N
388515,1673,,08:00,,N
388517,1628,,,22:00,N
388517,2625,,09:00,19:00,N
388517,1002,,08:00,18:00,N
388517,,,,,N
388517,158,,08:00,17:00,N
388517,1673,,08:00,,N
388519,1673,,,23:59,N
388519,1610,,08:00,23:00,N
388519,2393,,08:00,16:00,N
388519,158,,08:00,20:00,N
388519,,,,,N
388519,2112,,08:00,17:00,N
388519,2639,,09:00,18:00,N
388519,1673,,06:00,,N
388521,1673,,,23:59,N
388521,1610,,08:00,23:00,N
388521,L24601,,08:00,16:00,N
388521,158,,08:00,20:00,N
388521,,,,,N
388521,2639,,08:00,18:00,N
388521,L24561,,08:00,18:00,N
388521,1673,,06:00,,N
373841,,,,,N
373841,282,,08:00,21:00,N
373841,373,,08:00,18:00,N
373841,2050,,08:00,17:00,N
373841,1723,,09:00,18:00,N
373841,2690,,09:00,19:00,N
373841,1628,,06:00,,N
373841,1628,,,22:00,N
373851,531,,08:00,17:00,N
373851,2625,,10:00,19:00,N
373851,1002,,08:00,18:00,N
373851,1628,,06:00,,N
373851,1628,,,22:00,N
373851,,,,,N
373851,2836,,08:00,18:00,N
373851,4070,,09:00,18:00,N
373861,1628,,,22:00,N
373861,,,,,N
373861,2696,,10:00,18:00,N
373861,5741,,07:00,17:00,Y
373861,373,,10:00,18:00,N
373861,2700,,08:00,18:00,N
373861,2693,,08:00,16:00,N
373861,1628,,06:00,,N
373871,1628,,,22:00,N
373871,2625,,09:00,19:00,N
373871,1002,,08:00,18:00,N
373871,,,,,N
373871,158,,08:00,17:00,N
373871,1673,,08:00,,N
388637,718,,,23:00,N
388637,,,,,N
388637,4448,,07:00,19:00,Y
388637,1636,,08:00,18:00,N
388637,2166,,08:00,18:00,Y
388637,666,,08:00,18:00,N
388637,2637,,09:00,18:00,N
388637,718,,07:00,,N
388639,718,,,23:00,N
388639,,,,,N
388639,4448,,07:00,19:00,Y
388639,1636,,08:00,18:00,N
388639,2166,,08:00,18:00,Y
388639,666,,08:00,18:00,N
388639,2637,,09:00,18:00,N
388639,718,,07:00,,N
388641,718,,,23:00,N
388641,,,,,N
388641,4448,,07:00,19:00,Y
388641,1636,,08:00,18:00,N
388641,2166,,08:00,18:00,Y
388641,666,,08:00,18:00,N
388641,2637,,09:00,18:00,N
388641,718,,07:00,,N
388643,718,,,23:00,N
388643,,,,,N
388643,4448,,07:00,19:00,Y
388643,1636,,08:00,18:00,N
388643,2166,,08:00,18:00,Y
388643,666,,08:00,18:00,N
388643,2637,,09:00,18:00,N
388643,718,,07:00,,N
388645,718,,,23:00,N
388645,,,,,N
388645,CMS022,,07:00,23:00,N
388645,655,,08:00,18:00,N
388645,2636,,08:00,18:00,N
388645,465,,08:00,23:00,N
388645,L00203,,08:00,17:00,N
388645,718,,07:00,,N
388647,2636,,08:00,18:00,N
388647,465,,08:00,23:00,N
388647,L00203,,08:00,17:00,N
388647,718,,07:00,,N
388647,718,,,23:00,N
388647,,,,,N
388647,CMS022,,07:00,23:00,N
388647,655,,08:00,18:00,N
388649,718,,,23:00,N
388649,,,,,N
388649,CMS022,,07:00,23:00,N
388649,655,,08:00,18:00,N
388649,2636,,08:00,18:00,N
388649,465,,08:00,23:00,N
388649,L00203,,08:00,17:00,N
388649,718,,07:00,,N
388651,718,,,23:00,N
388651,,,,,N
388651,CMS022,,07:00,23:00,N
388651,655,,08:00,18:00,N
388651,2636,,08:00,18:00,N
388651,465,,08:00,23:00,N
388651,L00203,,08:00,17:00,N
388651,718,,07:00,,N
388653,718,,,23:00,N
388653,,,,,N
388653,4448,,07:00,18:00,N
388653,931,,08:00,22:00,N
388653,446,,08:00,17:00,N
388653,804,,08:00,18:00,N
388653,965,,08:00,18:00,N
388653,718,,07:00,,N
388655,718,,,23:00,N
388655,,,,,N
388655,4448,,07:00,18:00,N
388655,931,,08:00,22:00,N
388655,446,,08:00,17:00,N
388655,804,,08:00,18:00,N
388655,965,,08:00,18:00,N
388655,718,,07:00,,N
388657,718,,,23:00,N
388657,,,,,N
388657,4448,,07:00,18:00,N
388657,931,,08:00,22:00,N
388657,446,,08:00,17:00,N
388657,804,,08:00,18:00,N
388657,965,,08:00,18:00,N
388657,718,,07:00,,N
388659,718,,,23:00,N
388659,,,,,N
388659,4448,,07:00,18:00,N
388659,931,,08:00,22:00,N
388659,446,,08:00,17:00,N
388659,804,,08:00,18:00,N
388659,965,,08:00,18:00,N
388659,718,,07:00,,N
388661,718,,,23:00,N
388661,,,,,N
388661,L39802,,07:00,18:00,Y
388661,454,,08:00,18:00,N
388661,945,,08:00,18:00,Y
388661,666,,08:00,17:00,N
388661,867,,10:00,18:00,N
388661,718,,07:00,,N
388663,718,,,23:00,N
388663,,,,,N
388663,L39802,,07:00,18:00,Y
388663,454,,08:00,18:00,N
388663,945,,08:00,18:00,Y
388663,666,,08:00,17:00,N
388663,867,,10:00,18:00,N
388663,718,,07:00,,N
388665,718,,,23:00,N
388665,,,,,N
388665,L39802,,07:00,18:00,Y
388665,454,,08:00,18:00,N
388665,945,,08:00,18:00,Y
388665,666,,08:00,17:00,N
388665,867,,10:00,18:00,N
388665,718,,07:00,,N
388667,718,,,23:00,N
388667,,,,,N
388667,L39802,,07:00,18:00,Y
388667,454,,08:00,18:00,N
388667,945,,08:00,18:00,Y
388667,666,,08:00,17:00,N
388667,867,,10:00,18:00,N
388667,718,,07:00,,N
388669,282,,,23:00,N
388669,,,,,N
388669,654,,07:00,19:00,N
388669,1629,,08:00,18:00,N
388669,2627,,08:00,18:00,N
388669,L44069,,09:00,18:00,N
388669,718,,06:00,,N
388671,282,,,23:00,N
388671,,,,,N
388671,654,,07:00,19:00,N
388671,1629,,08:00,18:00,N
388671,2627,,08:00,18:00,N
388671,L44069,,09:00,18:00,N
388671,718,,06:00,,N
388673,282,,,23:00,N
388673,,,,,N
388673,654,,07:00,19:00,N
388673,1629,,08:00,18:00,N
388673,2627,,08:00,18:00,N
388673,L44069,,09:00,18:00,N
388673,718,,06:00,,N
388675,282,,,23:00,N
388675,,,,,N
388675,654,,07:00,19:00,N
388675,1629,,08:00,18:00,N
388675,2627,,08:00,18:00,N
388675,L44069,,09:00,18:00,N
388675,718,,06:00,,N
387731,,,,,N
387731,,,,,N
387731,,,,,N
387731,,,,,N
387731,,,,,N
387731,719,,08:00,19:00,N
387731,2049,,08:00,15:00,N
387731,L27691,,10:00,18:00,N
387731,1984,,09:00,17:00,N
387731,,,,,N
387731,534,,07:00,,N
387731,718,,,23:00,N
387731,,,,,N
387731,570,,08:00,16:00,N
387731,3683,,10:00,18:00,N
387731,,,,,N
387731,1002,,09:00,17:00,N
387731,,,,,N
387731,1610,,08:00,18:00,N
387733,718,,,23:00,N
387733,,,,,N
387733,570,,08:00,16:00,N
387733,3683,,10:00,18:00,N
387733,,,,,N
387733,1002,,09:00,17:00,N
387733,,,,,N
387733,1610,,08:00,18:00,N
387733,,,,,N
387733,,,,,N
387733,,,,,N
387733,,,,,N
387733,,,,,N
387733,719,,08:00,19:00,N
387733,2049,,08:00,15:00,N
387733,L27691,,10:00,18:00,N
387733,1984,,09:00,17:00,N
387733,,,,,N
387733,534,,07:00,,N
387735,718,,,23:00,N
387735,,,,,N
387735,570,,08:00,16:00,N
387735,3683,,10:00,18:00,N
387735,,,,,N
387735,1002,,09:00,17:00,N
387735,,,,,N
387735,1610,,08:00,18:00,N
387735,,,,,N
387735,,,,,N
387735,,,,,N
387735,,,,,N
387735,,,,,N
387735,719,,08:00,19:00,N
387735,2049,,08:00,15:00,N
387735,L27691,,10:00,18:00,N
387735,1984,,09:00,17:00,N
387735,,,,,N
387735,534,,07:00,,N
389167,534,,,20:00,N
389167,,,,,N
389167,L15649,,08:00,18:00,N
389167,L21485,,07:00,17:00,N
389167,L21521,,09:00,19:00,N
389167,L21487,,08:00,18:00,N
389167,,,,,N
389167,534,,08:00,,N
373363,1610,,08:00,23:00,N
373363,L24601,,08:00,16:00,N
373363,158,,08:00,20:00,N
373363,,,,,N
373363,2639,,08:00,18:00,N
373363,L24561,,08:00,18:00,N
373363,1673,,06:00,,N
373363,1673,,,23:59,N
373373,1610,,,23:00,N
373373,L24601,,08:00,16:00,N
373373,158,,08:00,20:00,N
373373,,,,,N
373373,2639,,08:00,18:00,N
373373,L24561,,08:00,18:00,N
373373,1673,,06:00,23:59,N
373373,1610,,08:00,,N
373383,534,,,20:00,N
373383,CL0405,,09:00,20:00,Y
373383,,,,,N
373383,1913,,07:00,23:59,N
373383,1913,,00:01,14:00,N
373383,4668,,08:00,20:00,N
373383,,,,,N
373383,534,,08:00,,N
373393,534,,,20:00,N
373393,,,,,N
373393,4404,,07:00,18:00,Y
373393,L46052,,08:00,18:00,N
373393,L15647,,08:00,20:00,N
373393,L38042,,07:00,18:00,Y
373393,,,,,N
373393,534,,08:00,,N
373403,534,,,20:00,N
373403,,,,,N
373403,L21487,,09:00,18:00,N
373403,L21485,,07:00,17:00,N
373403,L21521,,09:00,19:00,N
373403,L15649,,08:00,18:00,N
373403,,,,,N
373403,534,,08:00,,N
373453,1673,,,23:59,N
373453,1610,,08:00,23:00,N
373453,,,,,N
373453,,,,,N
373453,L38041,,08:00,18:00,N
373453,,,,,N
373453,,,,,N
373453,,,,,N
373453,,,,,N
373453,719,,09:00,18:00,N
373453,2049,,08:00,15:00,N
373453,L27691,,13:00,18:00,N
373453,1984,,08:00,23:00,N
373453,L15621,,08:00,17:00,N
373453,,,,,N
373453,L21485,,08:00,17:00,N
373453,L21521,,09:00,18:00,N
373453,,,,,N
373453,534,,06:00,,N
374031,718,,,23:00,N
374031,,,,,N
374031,4448,,07:00,19:00,Y
374031,1636,,08:00,18:00,N
374031,2166,,08:00,18:00,Y
374031,666,,08:00,18:00,N
374031,2637,,09:00,18:00,N
374031,718,,07:00,,N
374041,718,,,23:00,N
374041,,,,,N
374041,CMS022,,07:00,23:00,N
374041,655,,08:00,18:00,N
374041,2636,,08:00,18:00,N
374041,465,,08:00,23:00,N
374041,L00203,,08:00,17:00,N
374041,718,,07:00,,N
387621,534,,,20:00,N
387621,,,,,N
387621,L21487,,09:00,18:00,N
387621,L21485,,07:00,17:00,N
387621,L21521,,09:00,19:00,N
387621,L15649,,08:00,18:00,N
387621,,,,,N
387621,534,,08:00,,N
387623,534,,,20:00,N
387623,,,,,N
387623,L21487,,09:00,18:00,N
387623,L21485,,07:00,17:00,N
387623,L21521,,09:00,19:00,N
387623,L15649,,08:00,18:00,N
387623,,,,,N
387623,534,,08:00,,N
374051,718,,,23:00,N
374051,,,,,N
374051,4448,,07:00,18:00,N
374051,931,,08:00,22:00,N
374051,446,,08:00,17:00,N
374051,804,,08:00,18:00,N
374051,965,,08:00,18:00,N
374051,718,,07:00,,N
387625,534,,,20:00,N
387625,,,,,N
387625,L21487,,09:00,18:00,N
387625,L21485,,07:00,17:00,N
387625,L21521,,09:00,19:00,N
387625,L15649,,08:00,18:00,N
387625,,,,,N
387625,534,,08:00,,N
387627,534,,,20:00,N
387627,CL0405,,09:00,20:00,Y
387627,,,,,N
387627,1913,,07:00,23:59,N
387627,1913,,00:01,14:00,N
387627,4668,,08:00,20:00,N
387627,,,,,N
387627,534,,08:00,,N
387629,534,,,20:00,N
387629,CL0405,,09:00,20:00,Y
387629,,,,,N
387629,1913,,07:00,23:59,N
387629,1913,,00:01,14:00,N
387629,4668,,08:00,20:00,N
387629,,,,,N
387629,534,,08:00,,N
387631,534,,,20:00,N
387631,CL0405,,09:00,20:00,Y
387631,,,,,N
387631,1913,,07:00,23:59,N
387631,1913,,00:01,14:00,N
387631,4668,,08:00,20:00,N
387631,,,,,N
387631,534,,08:00,,N
374061,718,,,23:00,N
374061,,,,,N
374061,L39802,,07:00,18:00,Y
374061,454,,08:00,18:00,N
374061,945,,08:00,18:00,Y
374061,666,,08:00,17:00,N
374061,867,,10:00,18:00,N
374061,718,,07:00,,N
387633,534,,,20:00,N
387633,,,,,N
387633,L15647,,07:00,18:00,N
387633,L46052,,08:00,18:00,N
387633,4404,,07:00,18:00,Y
387633,L15650,,08:00,18:00,N
387633,,,,,N
387633,534,,08:00,20:00,N
387635,534,,,20:00,N
387635,,,,,N
387635,L15647,,07:00,18:00,N
387635,L46052,,08:00,18:00,N
387635,4404,,07:00,18:00,Y
387635,L15650,,08:00,18:00,N
387635,,,,,N
387635,534,,08:00,20:00,N
387637,534,,,20:00,N
387637,,,,,N
387637,L15647,,07:00,18:00,N
387637,L46052,,08:00,18:00,N
387637,4404,,07:00,18:00,Y
387637,L15650,,08:00,18:00,N
387637,,,,,N
387637,534,,08:00,20:00,N
374071,282,,,23:00,N
374071,,,,,N
374071,654,,07:00,19:00,N
374071,1629,,08:00,18:00,N
374071,2627,,08:00,18:00,N
374071,L44069,,09:00,18:00,N
374071,718,,06:00,,N
267445,282,,,22:00,N
267445,,,,,N
267445,2634,,08:00,17:00,N
267445,654,,07:00,19:00,N
267445,5186,,07:00,19:00,N
267445,3087,,07:00,17:00,Y
267445,373,,10:00,18:00,N
267445,282,,06:00,,N
267447,282,,,22:00,N
267447,,,,,N
267447,2691,,08:00,18:00,N
267447,1629,,07:00,17:00,N
267447,CMS095,,09:00,19:00,N
267447,2697,,07:00,18:00,Y
267447,2628,,09:00,18:00,N
267447,282,,06:00,,N
267449,282,,,22:00,N
267449,,,,,N
267449,2625,,08:00,16:00,N
267449,531,,08:00,17:00,N
267449,1002,,14:00,23:00,N
267449,1628,,08:00,18:00,N
267449,2693,,08:00,16:00,N
267449,282,,06:00,,N
267451,282,,,22:00,N
267451,,,,,N
267451,L47107,,08:00,17:00,N
267451,2699,,07:00,19:00,N
267451,2884,,07:00,18:00,Y
267451,2695,,09:00,18:00,N
267451,2845,,08:00,18:00,N
267451,282,,06:00,,N
310547,282,,,22:00,N
310547,,,,,N
310547,2691,,08:00,18:00,N
310547,1629,,07:00,17:00,N
310547,CMS095,,09:00,19:00,N
310547,2697,,07:00,17:00,N
310547,373,,10:00,20:00,N
310547,282,,06:00,,N
310549,282,,,22:00,N
310549,,,,,N
310549,1002,,08:00,15:00,N
310549,531,,09:00,16:00,N
310549,2625,,09:00,18:00,N
310549,1628,,09:00,18:00,N
310549,2693,,08:00,16:00,N
310549,282,,06:00,,N
277227,,,,,N
277227,2634,,08:00,17:00,N
277227,5186,,07:00,19:00,N
277227,654,,07:00,19:00,N
277227,3087,,09:00,17:00,Y
277227,373,,10:00,18:00,N
277227,282,,06:00,,N
277227,282,,,23:00,N
307715,282,,,22:00,N
307715,,,,,N
307715,2625,,08:00,16:00,N
307715,531,,08:00,17:00,N
307715,1002,,14:00,23:00,N
307715,1628,,08:00,18:00,N
307715,2693,,08:00,16:00,N
307715,282,,06:00,,N
307721,282,,,22:00,N
307721,,,,,N
307721,2691,,08:00,18:00,N
307721,1629,,07:00,17:00,N
307721,CMS095,,09:00,19:00,N
307721,2697,,07:00,18:00,Y
307721,2628,,09:00,18:00,N
307721,282,,06:00,,N
307727,282,,,22:00,N
307727,,,,,N
307727,2634,,08:00,17:00,N
307727,654,,07:00,19:00,N
307727,5186,,07:00,19:00,N
307727,3087,,07:00,17:00,Y
307727,373,,10:00,18:00,N
307727,282,,06:00,,N
307733,282,,,22:00,N
307733,,,,,N
307733,L47107,,08:00,17:00,N
307733,2699,,07:00,19:00,N
307733,2884,,07:00,18:00,Y
307733,2695,,09:00,18:00,N
307733,2845,,08:00,18:00,N
307733,282,,06:00,,N
389263,282,,,22:00,N
389263,,,,,N
389263,1002,,08:00,15:00,N
389263,531,,09:00,16:00,N
389263,2625,,09:00,18:00,N
389263,1628,,09:00,18:00,N
389263,2693,,08:00,16:00,N
389263,282,,06:00,,N
389265,282,,,22:00,N
389265,,,,,N
389265,2691,,08:00,18:00,N
389265,1629,,07:00,17:00,N
389265,CMS095,,09:00,19:00,N
389265,2697,,07:00,17:00,N
389265,373,,10:00,20:00,N
389265,282,,06:00,,N
389267,,,,,N
389267,2634,,08:00,17:00,N
389267,5186,,07:00,19:00,N
389267,654,,07:00,19:00,N
389267,3087,,09:00,17:00,Y
389267,373,,10:00,18:00,N
389267,282,,06:00,,N
389267,282,,,23:00,N
321873,719,,,20:00,N
321873,1181,,07:00,18:00,N
321873,1218,,08:00,19:00,N
